amount,tx_count_1min,tx_amount_1hour,is_new_device,is_overseas,is_night,currency,sender_country,receiver_country,is_cross_border,amount_risk_tier,amount_usd_equivalent,avg_amount_usd_24h,sender_account_age_days,receiver_account_age_days,sender_tx_count_24h,sender_total_amount_usd_24h,receiver_inbound_count_24h,sender_receiver_tx_count_24h,small_amount_burst_1m,small_amount_spread_24h,is_first_time_receiver,fraud
125003.73,3,464915.74,0,0,0,VND,VN,VN,0,LOW,5.0,2.81,1227,531,4,11.23,3,2,0,0,0,0
132433.4,1,520072.07,0,0,1,VND,VN,VN,0,LOW,5.3,1.0,927,551,5,5.01,3,5,0,0,0,1
1583986.72,4,1704184.8,0,1,0,VND,VN,US,1,MEDIUM,63.36,59.22,828,523,3,177.67,3,2,0,0,0,0
1221489.96,1,6785294.21,0,0,0,VND,VN,VN,0,MEDIUM,48.86,34.03,440,433,2,68.07,3,2,0,0,0,0
347642.17,2,626425.03,0,0,0,VND,VN,VN,0,MEDIUM,13.91,46.01,1326,444,1,46.01,1,1,0,0,1,0
278452.82,4,1492348.03,0,0,0,VND,VN,VN,0,MEDIUM,11.14,6.15,1345,612,3,18.44,0,2,0,0,0,0
610124.29,5,3454460.24,1,0,0,VND,VN,VN,0,MEDIUM,24.4,39.23,909,305,2,78.47,2,2,0,0,0,0
159305.21,2,512568.16,0,0,0,VND,VN,VN,0,LOW,6.37,7.14,186,93,1,7.14,1,1,0,0,0,1
647922.41,2,3374452.2,0,0,0,VND,VN,VN,0,MEDIUM,25.92,16.17,1089,653,0,16.17,0,0,0,0,0,0
1840958.63,2,6860247.1,0,1,0,VND,VN,US,1,MEDIUM,73.64,49.24,70,718,4,196.96,2,2,0,0,0,0
1518721.69,8,1987514.02,0,1,0,USD,US,VN,1,CRITICAL,1518721.69,624628.39,477,680,5,3123141.95,1,2,0,0,0,1
1425893.81,1,2680554.72,0,0,0,VND,VN,VN,0,MEDIUM,57.04,57.68,963,547,2,115.37,4,1,0,0,1,0
684485.94,1,2347454.63,0,0,0,VND,VN,VN,0,MEDIUM,27.38,31.75,794,162,3,95.24,4,3,0,0,0,0
306827.93,1,728373.65,0,0,0,VND,VN,VN,0,MEDIUM,12.27,35.0,1219,582,1,35.0,1,1,0,0,0,1
266268.45,3,1151383.23,0,0,0,VND,VN,VN,0,MEDIUM,10.65,7.8,147,338,4,31.18,4,2,0,0,0,0
214500.35,0,583310.99,0,0,0,VND,VN,VN,0,MEDIUM,8.58,20.7,452,135,1,20.7,1,1,0,0,0,0
268859.75,1,463466.46,0,0,0,VND,VN,VN,0,MEDIUM,10.75,15.28,579,20,2,30.56,1,2,0,0,0,0
274759.45,0,1526617.21,0,0,0,VND,VN,VN,0,MEDIUM,10.99,8.6,1038,250,2,17.2,2,0,0,0,1,0
233370.43,1,984061.27,0,0,0,VND,VN,VN,0,MEDIUM,9.33,3.15,449,463,3,9.44,1,0,0,0,0,0
252589.94,2,1000692.69,0,0,0,VND,VN,VN,0,MEDIUM,10.1,12.85,35,684,2,25.71,0,2,0,0,0,0
121252.49,0,218860.52,0,0,0,VND,VN,VN,0,LOW,4.85,3.74,468,354,3,11.22,2,3,0,0,0,0
825101.42,1,2845529.05,0,1,0,USD,US,VN,1,CRITICAL,825101.42,1347415.37,330,447,2,2694830.73,2,0,0,0,1,0
89505.53,4,170098.78,0,0,0,VND,VN,VN,0,LOW,3.58,1.18,1153,557,4,4.73,0,1,0,0,0,1
404668.85,1,1937353.62,0,0,0,VND,VN,VN,0,MEDIUM,16.19,11.05,1157,653,3,33.16,3,1,0,0,0,0
314910.6,2,519516.83,1,0,0,VND,VN,VN,0,MEDIUM,12.6,13.69,908,8,0,13.69,2,0,0,0,0,0
270508.88,0,1324641.54,0,0,0,VND,VN,VN,0,MEDIUM,10.82,7.69,689,429,4,30.74,1,1,0,0,0,0
576468.03,2,1804522.1,0,0,0,VND,VN,VN,0,MEDIUM,23.06,7.8,1360,168,6,46.79,3,3,0,0,0,0
485459.9,1,576468.37,0,1,0,VND,VN,US,1,MEDIUM,19.42,13.59,1316,255,4,54.35,1,0,0,0,0,0
174011.74,0,955620.66,0,0,1,VND,VN,VN,0,LOW,6.96,23.12,449,614,1,23.12,1,1,0,0,0,0
97644.69,1,361074.82,0,0,1,VND,VN,VN,0,LOW,3.91,1.23,440,274,2,2.47,3,1,0,0,1,0
2221872.33,1,3332505.48,1,1,0,VND,VN,US,1,HIGH,88.87,19.1,136,310,4,76.4,2,2,0,0,0,1
467030.31,3,446511.17,1,0,1,VND,VN,VN,0,MEDIUM,18.68,31.42,211,611,2,62.83,3,1,0,0,0,0
803867.63,1,1672992.51,0,0,0,VND,VN,VN,0,MEDIUM,32.15,55.49,69,428,1,55.49,1,1,0,0,0,0
5358411.29,5,15760805.13,0,1,0,VND,VN,US,1,HIGH,214.34,133.72,688,469,3,401.16,1,2,0,0,0,1
215717.94,1,670303.57,0,0,0,VND,VN,VN,0,MEDIUM,8.63,7.69,663,332,3,23.07,1,0,0,0,0,0
173970.11,1,1117196.66,1,0,1,VND,VN,VN,0,LOW,6.96,5.89,1039,31,3,17.66,1,1,0,0,0,0
77141.79,0,433900.42,0,0,0,VND,VN,VN,0,LOW,3.09,5.1,718,44,1,5.1,1,0,0,0,1,0
130158.7,1,603616.24,0,0,1,VND,VN,VN,0,LOW,5.21,3.84,1069,256,3,11.53,0,2,0,0,0,0
232424.45,5,897607.11,0,0,0,VND,VN,VN,0,MEDIUM,9.3,5.62,1324,42,2,11.24,4,2,1,0,0,1
63214.53,3,102174.76,0,0,1,VND,VN,VN,0,LOW,2.53,4.31,934,220,2,8.61,4,0,0,0,0,0
761442.57,4,2252937.17,0,1,0,USD,US,VN,1,CRITICAL,761442.57,865831.54,803,773,2,1731663.08,3,0,0,0,1,0
278695.18,0,1451408.02,0,0,0,VND,VN,VN,0,MEDIUM,11.15,10.24,997,680,2,20.49,0,1,0,0,0,0
579591.05,2,1619858.21,0,0,0,VND,VN,VN,0,MEDIUM,23.18,23.56,16,58,3,70.69,3,3,0,0,0,0
173197.94,0,633658.88,0,0,0,VND,VN,VN,0,LOW,6.93,5.79,743,738,3,17.38,5,0,0,0,0,0
1679288.52,6,7647778.67,0,1,0,VND,VN,US,1,MEDIUM,67.17,82.42,946,596,2,164.84,3,2,0,0,0,0
1199983.8,2,6249938.45,0,0,0,VND,VN,VN,0,MEDIUM,48.0,30.64,1147,450,3,91.93,1,1,0,0,0,0
76532.23,1,113276.21,0,0,0,VND,VN,VN,0,LOW,3.06,2.15,433,120,4,8.58,0,2,0,0,0,0
669579.04,0,2341523.01,0,0,0,VND,VN,VN,0,MEDIUM,26.78,7.95,1480,467,3,23.86,1,2,0,0,0,0
394580.92,1,288131.77,0,0,0,VND,VN,VN,0,MEDIUM,15.78,17.07,523,204,2,34.15,1,1,0,0,0,0
2149187.8,6,11101017.42,1,1,0,VND,VN,US,1,HIGH,85.97,73.08,980,414,3,219.24,1,0,0,0,0,1
3026793.86,4,6697637.95,0,1,0,USD,US,VN,1,CRITICAL,3026793.86,427245.26,1172,209,4,1708981.04,4,1,0,0,0,0
180339.82,1,1094776.98,0,0,0,VND,VN,VN,0,LOW,7.21,5.75,717,583,2,11.49,3,1,0,0,1,0
296959.56,0,1066187.44,0,0,0,VND,VN,VN,0,MEDIUM,11.88,4.24,1442,408,2,8.48,2,1,0,0,0,0
99170.16,0,249701.39,1,0,0,VND,VN,VN,0,LOW,3.97,3.4,1493,525,2,6.8,1,1,0,0,1,0
200345.31,1,374115.29,0,0,1,VND,VN,VN,0,MEDIUM,8.01,25.64,840,648,1,25.64,0,1,0,0,0,0
303135.76,1,1140009.01,0,0,1,VND,VN,VN,0,MEDIUM,12.13,1.35,1254,681,5,6.76,1,1,0,0,0,0
372387.49,0,1661842.77,0,0,0,VND,VN,VN,0,MEDIUM,14.9,8.19,311,504,6,49.14,2,1,0,0,0,0
536100.53,1,2407192.26,0,0,0,VND,VN,VN,0,MEDIUM,21.44,22.55,650,147,3,67.66,1,1,0,0,0,0
4506731.52,9,19400679.13,1,1,0,VND,VN,US,1,HIGH,180.27,167.0,918,327,2,334.0,1,2,0,0,0,1
213916.48,1,816506.28,0,0,1,VND,VN,VN,0,MEDIUM,8.56,7.96,248,212,1,7.96,2,1,0,0,0,0
699818.47,0,914324.24,0,0,1,VND,VN,VN,0,MEDIUM,27.99,65.85,1012,198,0,65.85,1,0,0,0,1,0
362390.27,3,325049.84,0,0,1,VND,VN,VN,0,MEDIUM,14.5,23.23,859,618,1,23.23,1,1,0,0,1,0
111239.09,1,581742.57,1,0,1,VND,VN,VN,0,LOW,4.45,5.12,930,348,3,15.35,1,3,0,0,0,0
264923.78,0,1053472.63,1,0,0,VND,VN,VN,0,MEDIUM,10.6,10.39,1259,750,2,20.77,2,2,0,0,0,0
323485.65,1,1697368.35,0,0,0,VND,VN,VN,0,MEDIUM,12.94,12.88,1463,797,3,38.64,2,1,0,0,1,0
158336.38,0,744554.67,0,0,0,VND,VN,VN,0,LOW,6.33,2.85,486,366,4,11.39,0,0,0,0,0,0
135886.56,1,877935.47,0,0,0,VND,VN,VN,0,LOW,5.44,9.09,260,233,2,18.17,2,2,0,0,0,0
724756.23,3,3631373.85,0,1,0,VND,VN,US,1,MEDIUM,28.99,50.48,966,107,2,100.96,2,2,0,0,0,0
1004829.68,4,2175365.34,0,1,0,USD,US,VN,1,CRITICAL,1004829.68,638694.25,26,123,3,1916082.76,4,2,0,0,0,0
155053.81,2,433017.19,0,0,0,VND,VN,VN,0,LOW,6.2,5.56,935,460,0,5.56,2,0,0,0,1,0
746242.49,0,2636918.96,0,0,1,VND,VN,VN,0,MEDIUM,29.85,13.23,77,463,4,52.92,3,1,0,0,0,0
47177.2,3,169092.16,0,0,0,VND,VN,VN,0,LOW,1.89,5.3,366,101,0,5.3,0,0,0,0,1,0
322369.46,2,1486548.58,0,0,1,VND,VN,VN,0,MEDIUM,12.89,38.3,309,86,1,38.3,5,1,0,0,0,0
1591261.07,4,8633798.6,0,1,1,VND,VN,US,1,MEDIUM,63.65,107.68,171,75,2,215.35,2,1,0,0,0,1
592355.71,6,1038868.81,1,1,0,VND,VN,US,1,MEDIUM,23.69,33.75,596,364,2,67.5,2,0,0,0,1,1
249213.36,1,1206860.17,0,0,0,VND,VN,VN,0,MEDIUM,9.97,13.12,15,487,2,26.24,1,2,0,0,1,0
229446.07,0,350363.73,0,0,0,VND,VN,VN,0,MEDIUM,9.18,7.08,243,12,2,14.17,3,1,0,0,0,0
279838.1,2,1113552.11,0,0,1,VND,VN,VN,0,MEDIUM,11.19,8.49,167,89,3,25.46,2,1,0,0,1,0
487575.65,0,1105397.97,0,0,0,VND,VN,VN,0,MEDIUM,19.5,12.84,634,32,2,25.68,2,0,0,0,0,0
2276601.62,8,2263050.17,0,1,0,USD,US,VN,1,CRITICAL,2276601.62,2496798.82,1426,212,3,7490396.45,3,0,0,0,0,0
189097.24,0,162159.34,0,0,0,VND,VN,VN,0,LOW,7.56,4.17,197,9,2,8.34,1,1,0,0,0,0
95957.53,3,341188.91,0,0,1,VND,VN,VN,0,LOW,3.84,8.95,1424,189,0,8.95,4,0,0,0,0,0
335642.35,1,1041974.72,0,0,0,VND,VN,VN,0,MEDIUM,13.43,9.2,1127,165,3,27.59,1,2,0,0,0,0
181225.03,3,956320.68,0,0,0,VND,VN,VN,0,LOW,7.25,5.06,174,782,4,20.26,1,1,0,0,0,0
199622.52,1,391927.82,0,0,0,VND,VN,VN,0,LOW,7.98,12.86,29,419,1,12.86,2,0,0,0,0,0
350664.36,0,1776055.73,0,0,0,VND,VN,VN,0,MEDIUM,14.03,20.48,645,177,0,20.48,2,0,0,0,0,0
213992.5,1,913114.49,0,0,1,VND,VN,VN,0,MEDIUM,8.56,9.3,379,94,1,9.3,1,1,0,0,1,0
373262.42,4,1369183.9,0,0,0,VND,VN,VN,0,MEDIUM,14.93,9.15,551,553,3,27.45,1,2,0,0,0,0
1952541.39,2,3795997.64,0,0,1,VND,VN,VN,0,MEDIUM,78.1,89.48,1073,674,3,268.44,1,3,0,0,0,1
496025.78,1,450756.1,0,0,0,VND,VN,VN,0,MEDIUM,19.84,30.73,1292,443,1,30.73,0,1,0,0,0,0
813152.08,3,2620036.07,0,0,0,VND,VN,VN,0,MEDIUM,32.53,31.69,712,422,3,95.06,2,2,0,0,0,0
435029.81,2,1283438.87,0,0,0,VND,VN,VN,0,MEDIUM,17.4,3.75,433,149,4,15.01,1,1,0,0,1,0
314216.75,1,566593.12,1,0,0,VND,VN,VN,0,MEDIUM,12.57,38.57,836,230,1,38.57,1,0,0,0,1,1
440008.11,3,1938453.99,0,0,0,VND,VN,VN,0,MEDIUM,17.6,7.24,899,351,5,36.18,2,1,0,0,0,0
424208.82,2,1858326.14,0,0,0,VND,VN,VN,0,MEDIUM,16.97,13.89,1314,35,3,41.66,2,1,0,0,0,0
566427.34,2,1449140.06,0,0,1,VND,VN,VN,0,MEDIUM,22.66,8.99,999,71,3,26.98,2,2,0,0,0,0
1152939.14,1,6700005.46,0,1,1,USD,US,VN,1,CRITICAL,1152939.14,550389.63,1479,372,7,3852727.43,3,0,0,0,0,0
111164.15,2,508182.31,1,0,0,VND,VN,VN,0,LOW,4.45,1.13,901,118,5,5.65,1,1,0,0,1,0
98606.65,0,379908.79,0,0,0,VND,VN,VN,0,LOW,3.94,2.93,744,14,3,8.8,3,2,0,0,0,0
419125.38,2,2106337.96,0,0,1,VND,VN,VN,0,MEDIUM,16.77,7.28,1199,582,4,29.12,5,1,0,0,0,0
127433.97,3,702801.05,1,0,0,VND,VN,VN,0,LOW,5.1,2.09,652,520,3,6.26,0,1,0,0,0,1
496242.53,5,1486299.92,1,0,0,VND,VN,VN,0,MEDIUM,19.85,8.19,790,386,2,16.37,3,0,0,0,0,0
809353.11,2,4711573.62,1,0,0,VND,VN,VN,0,MEDIUM,32.37,6.82,1136,684,5,34.08,2,3,0,0,1,0
251325.73,0,1120668.47,0,0,0,VND,VN,VN,0,MEDIUM,10.05,30.36,843,638,1,30.36,1,1,0,0,0,1
735649.95,0,373072.31,0,0,0,VND,VN,VN,0,MEDIUM,29.43,93.31,17,83,1,93.31,3,1,0,0,0,0
360123.94,1,1094989.36,0,0,0,VND,VN,VN,0,MEDIUM,14.4,15.13,933,479,2,30.26,3,2,0,0,0,0
1585452.97,5,7769392.87,0,1,0,VND,VN,US,1,MEDIUM,63.42,22.57,1420,102,2,45.14,3,2,0,0,0,0
313211.71,0,1043938.05,0,0,0,VND,VN,VN,0,MEDIUM,12.53,8.34,853,777,3,25.03,5,1,0,0,0,0
734786.04,5,4225231.12,0,1,0,VND,VN,US,1,MEDIUM,29.39,51.01,259,477,2,102.01,3,2,0,0,0,0
144498.45,1,981661.4,0,0,0,VND,VN,VN,0,LOW,5.78,4.27,847,743,3,12.8,2,3,0,0,0,0
86419.56,1,338514.73,0,0,0,VND,VN,VN,0,LOW,3.46,1.75,1350,385,0,1.75,1,0,0,0,0,0
171129.8,1,539391.56,0,0,0,VND,VN,VN,0,LOW,6.85,3.31,507,425,2,6.61,2,1,0,0,1,0
1475555.96,1,2526407.99,0,0,0,VND,VN,VN,0,MEDIUM,59.02,32.85,1404,278,2,65.7,4,2,0,0,0,0
96758.73,2,648945.02,1,0,0,VND,VN,VN,0,LOW,3.87,1.58,254,456,5,7.92,1,0,0,0,1,0
122712.19,1,289881.89,0,0,0,VND,VN,VN,0,LOW,4.91,4.01,143,80,2,8.02,0,1,0,0,0,0
162073.88,1,596929.36,0,0,0,VND,VN,VN,0,LOW,6.48,7.0,1109,159,2,14.0,1,0,0,0,0,0
167880.67,1,722886.62,0,0,0,VND,VN,VN,0,LOW,6.72,20.61,994,486,1,20.61,4,1,0,0,0,0
362940.04,1,1269167.84,0,0,0,VND,VN,VN,0,MEDIUM,14.52,10.35,475,140,4,41.38,3,1,0,0,0,0
187426.39,0,1082857.56,0,0,0,VND,VN,VN,0,LOW,7.5,5.12,188,124,3,15.37,1,1,0,0,0,0
255534.65,1,388841.62,1,0,0,VND,VN,VN,0,MEDIUM,10.22,7.37,1257,525,2,14.74,1,0,0,0,0,0
156823.2,0,791451.6,0,0,0,VND,VN,VN,0,LOW,6.27,1.03,261,388,4,4.12,1,1,0,0,0,0
207644.58,0,360570.65,0,0,0,VND,VN,VN,0,MEDIUM,8.31,14.44,410,54,2,28.89,3,2,0,0,0,0
283578.45,3,816535.68,0,0,0,VND,VN,VN,0,MEDIUM,11.34,21.17,144,450,0,21.17,0,0,0,0,0,0
268091.51,2,1598710.84,0,0,1,VND,VN,VN,0,MEDIUM,10.72,16.53,930,393,2,33.07,3,1,0,0,0,0
1310046.37,4,6467289.09,0,0,0,VND,VN,VN,0,MEDIUM,52.4,89.93,1153,659,0,89.93,0,0,0,0,0,0
290355.12,0,1816179.54,0,0,0,VND,VN,VN,0,MEDIUM,11.61,9.71,1022,206,2,19.41,3,0,0,0,1,0
253392.18,2,765402.52,0,0,1,VND,VN,VN,0,MEDIUM,10.14,17.22,551,718,1,17.22,1,1,0,0,0,0
45582.38,2,120768.8,0,0,0,VND,VN,VN,0,LOW,1.82,3.62,760,299,1,3.62,0,0,0,0,0,0
355025.2,0,2263891.03,0,0,0,VND,VN,VN,0,MEDIUM,14.2,17.31,948,570,2,34.62,1,0,0,0,0,0
67419.25,0,253151.21,0,0,1,VND,VN,VN,0,LOW,2.7,1.87,848,260,3,5.62,1,0,0,0,0,1
448548.17,4,1549916.04,0,0,0,VND,VN,VN,0,MEDIUM,17.94,7.05,1474,744,2,14.11,1,1,0,0,0,0
329988.48,3,1364820.24,0,0,0,VND,VN,VN,0,MEDIUM,13.2,22.42,1150,183,2,44.83,2,2,0,0,0,0
539513.39,0,2756756.49,0,0,0,VND,VN,VN,0,MEDIUM,21.58,16.35,647,685,3,49.05,0,2,0,0,0,0
184273.86,1,540052.07,0,0,1,VND,VN,VN,0,LOW,7.37,17.27,1039,291,1,17.27,2,1,0,0,0,0
302620.51,3,1470637.8,0,0,0,VND,VN,VN,0,MEDIUM,12.1,27.22,859,205,1,27.22,2,1,0,0,0,0
492290.61,0,2488379.12,0,0,1,VND,VN,VN,0,MEDIUM,19.69,3.19,150,249,5,15.95,3,1,0,0,0,1
147685.31,0,790723.52,0,0,0,VND,VN,VN,0,LOW,5.91,2.21,1388,535,5,11.05,2,2,0,0,1,0
468609.81,1,1127308.13,1,0,0,VND,VN,VN,0,MEDIUM,18.74,31.79,1130,398,0,31.79,2,0,0,0,0,0
452793.8,3,2422047.25,0,0,0,VND,VN,VN,0,MEDIUM,18.11,5.49,539,743,4,21.96,1,2,0,0,0,0
1281335.97,4,7118725.37,0,1,1,USD,US,VN,1,CRITICAL,1281335.97,3102980.57,16,387,0,3102980.57,5,0,0,0,0,0
968884.2,0,2181935.69,0,0,0,VND,VN,VN,0,MEDIUM,38.76,35.75,224,778,3,107.24,0,2,0,0,0,0
436552.88,2,720303.01,0,0,1,VND,VN,VN,0,MEDIUM,17.46,7.49,256,43,2,14.97,0,1,0,0,0,0
84489.73,1,455559.03,0,0,0,VND,VN,VN,0,LOW,3.38,10.31,662,284,1,10.31,2,1,0,0,0,0
622510.69,1,551588.11,0,0,1,VND,VN,VN,0,MEDIUM,24.9,17.04,1488,101,4,68.15,2,3,0,0,0,0
820036.57,2,4486511.37,0,1,0,USD,US,VN,1,CRITICAL,820036.57,1406991.82,696,95,2,2813983.64,5,1,0,0,0,0
539426.04,3,1737880.12,0,0,0,VND,VN,VN,0,MEDIUM,21.58,10.93,597,522,3,32.79,2,2,0,0,0,0
370143.28,0,1451773.96,0,0,0,VND,VN,VN,0,MEDIUM,14.81,17.72,1037,382,2,35.45,2,1,0,0,0,0
40892.16,0,0.0,0,0,0,VND,VN,VN,0,LOW,1.64,0.88,233,111,2,1.76,2,1,0,0,0,0
466796.5,2,1117523.61,0,0,0,VND,VN,VN,0,MEDIUM,18.67,17.11,404,700,3,51.34,2,3,0,0,0,0
251137.98,1,368487.73,0,0,0,VND,VN,VN,0,MEDIUM,10.05,9.52,1433,499,1,9.52,1,0,0,0,0,0
210115.94,0,1057789.71,0,0,1,VND,VN,VN,0,MEDIUM,8.4,2.84,618,480,8,22.71,2,3,0,0,0,0
629636.77,9,2815437.39,1,1,0,VND,VN,US,1,MEDIUM,25.19,9.4,359,62,8,75.18,1,3,0,0,0,0
1498569.27,5,2500330.63,0,1,0,USD,US,VN,1,CRITICAL,1498569.27,976564.62,1056,458,3,2929693.85,2,3,0,0,0,0
148604.98,0,730945.08,0,0,0,VND,VN,VN,0,LOW,5.94,9.07,1469,493,1,9.07,2,1,0,0,0,0
3021631.78,6,6255376.76,1,1,0,VND,VN,US,1,HIGH,120.87,103.79,1158,41,4,415.16,2,4,0,0,0,1
94869.97,4,372453.86,0,0,0,VND,VN,VN,0,LOW,3.79,2.4,549,433,4,9.62,0,3,0,0,0,0
370189.62,0,847550.91,0,0,1,VND,VN,VN,0,MEDIUM,14.81,29.37,1179,414,1,29.37,3,1,0,0,0,0
529310.44,1,2513366.92,0,0,0,VND,VN,VN,0,MEDIUM,21.17,15.52,225,6,3,46.57,4,1,0,0,0,0
519656.73,2,958123.48,0,0,0,VND,VN,VN,0,MEDIUM,20.79,7.31,897,516,4,29.24,0,2,0,0,1,0
340461.82,1,830137.58,0,0,0,VND,VN,VN,0,MEDIUM,13.62,38.08,499,296,1,38.08,3,1,0,0,1,0
253952.67,1,206373.72,1,0,0,VND,VN,VN,0,MEDIUM,10.16,5.85,608,283,2,11.7,1,2,0,0,0,1
196321.97,0,923562.89,0,0,0,VND,VN,VN,0,LOW,7.85,3.14,586,323,2,6.28,1,2,0,0,0,0
118561.21,1,300665.29,0,0,1,VND,VN,VN,0,LOW,4.74,7.81,575,383,0,7.81,0,0,0,0,1,0
177326.41,1,531862.99,0,0,0,VND,VN,VN,0,LOW,7.09,8.32,113,531,1,8.32,1,1,0,0,0,0
144201.36,1,753339.97,0,0,0,VND,VN,VN,0,LOW,5.77,2.09,802,91,7,14.61,4,1,0,0,0,0
127518.0,1,482523.48,1,0,0,VND,VN,VN,0,LOW,5.1,0.43,427,147,6,2.55,2,0,0,0,1,0
1147140.48,2,3985179.93,1,0,1,VND,VN,VN,0,MEDIUM,45.89,41.8,544,542,2,83.61,3,0,0,0,1,1
81668.98,0,119727.09,0,0,0,VND,VN,VN,0,LOW,3.27,1.71,354,576,5,8.53,4,1,0,0,0,0
689782.96,0,2327347.59,0,0,0,VND,VN,VN,0,MEDIUM,27.59,65.69,793,723,1,65.69,2,1,0,0,0,0
117315.65,3,623386.0,0,0,0,VND,VN,VN,0,LOW,4.69,14.43,869,355,1,14.43,2,1,0,0,0,0
137778.86,3,342518.02,1,0,0,VND,VN,VN,0,LOW,5.51,0.83,1356,361,5,4.15,0,1,0,0,1,0
136099.74,1,193776.1,0,0,0,VND,VN,VN,0,LOW,5.44,3.8,481,231,1,3.8,1,1,0,0,0,0
128945.25,1,468267.76,0,0,0,VND,VN,VN,0,LOW,5.16,10.19,1156,323,0,10.19,2,0,0,0,0,0
592520.8,2,753371.77,0,0,0,VND,VN,VN,0,MEDIUM,23.7,38.27,740,164,1,38.27,1,1,0,0,0,0
461056.17,2,2380510.22,1,0,0,VND,VN,VN,0,MEDIUM,18.44,40.6,177,142,1,40.6,1,1,0,0,0,0
249085.29,0,1292323.55,0,0,1,VND,VN,VN,0,MEDIUM,9.96,7.74,143,427,4,30.96,3,1,0,0,0,0
2259192.13,4,5072849.07,1,0,0,VND,VN,VN,0,HIGH,90.37,55.28,548,217,3,165.84,4,3,0,0,0,0
292861.46,2,689265.72,0,0,0,VND,VN,VN,0,MEDIUM,11.71,12.87,989,276,2,25.75,1,1,0,0,0,0
310179.73,1,1329972.4,0,0,0,VND,VN,VN,0,MEDIUM,12.41,10.93,26,732,2,21.86,2,2,0,0,0,0
177330.7,0,845743.25,0,0,0,VND,VN,VN,0,LOW,7.09,4.78,527,575,5,23.92,1,2,0,0,0,0
162178.0,2,754986.58,0,0,0,VND,VN,VN,0,LOW,6.49,6.01,908,760,2,12.03,1,1,0,0,0,0
536762.52,3,2163800.36,0,1,0,USD,US,VN,1,CRITICAL,536762.52,313855.29,377,308,2,627710.58,1,1,0,0,1,1
561741.42,1,1485837.9,0,0,0,VND,VN,VN,0,MEDIUM,22.47,14.74,636,625,3,44.21,2,3,0,0,1,0
455131.53,5,1722406.57,1,0,0,VND,VN,VN,0,MEDIUM,18.21,21.41,814,176,2,42.82,1,1,0,0,0,0
780704.05,0,3225363.8,1,0,0,VND,VN,VN,0,MEDIUM,31.23,3.37,1399,248,7,23.58,2,1,0,0,1,0
173198.26,2,327463.31,0,0,0,VND,VN,VN,0,LOW,6.93,8.97,1479,323,2,17.93,3,2,0,0,1,0
2132816.01,2,2239102.91,0,1,0,USD,US,VN,1,CRITICAL,2132816.01,999607.31,8,261,4,3998429.23,2,1,0,0,0,0
372924.45,2,1605219.89,0,0,0,VND,VN,VN,0,MEDIUM,14.92,10.19,1101,506,5,50.94,0,0,0,0,0,0
410713.67,3,926522.29,0,0,0,VND,VN,VN,0,MEDIUM,16.43,9.17,399,372,3,27.52,1,1,0,0,0,0
155153.2,0,123701.67,0,0,0,VND,VN,VN,0,LOW,6.21,1.76,589,586,3,5.29,0,2,0,0,1,0
136073.47,1,0.0,0,0,0,VND,VN,VN,0,LOW,5.44,2.51,308,530,5,12.55,1,3,0,0,0,0
444343.73,2,765626.7,0,0,1,VND,VN,VN,0,MEDIUM,17.77,20.63,159,610,3,61.9,2,0,0,0,0,0
570706.74,0,872868.04,0,0,0,VND,VN,VN,0,MEDIUM,22.83,13.52,329,509,2,27.03,1,2,0,0,0,0
779270.38,2,3669524.23,0,1,0,VND,VN,US,1,MEDIUM,31.17,44.9,61,226,1,44.9,4,1,0,0,0,0
468258.79,0,2507734.64,0,0,1,VND,VN,VN,0,MEDIUM,18.73,14.46,1497,424,2,28.92,1,2,0,0,0,0
729074.27,1,1034590.63,1,0,0,VND,VN,VN,0,MEDIUM,29.16,12.13,1421,730,2,24.26,0,0,0,0,0,0
226081.69,0,1111823.84,0,0,0,VND,VN,VN,0,MEDIUM,9.04,9.52,680,46,3,28.55,0,3,0,0,1,0
100799.69,4,503882.47,1,0,1,VND,VN,VN,0,LOW,4.03,2.4,450,535,5,11.99,2,1,0,0,0,0
110708.63,1,459745.77,0,0,0,VND,VN,VN,0,LOW,4.43,3.68,675,158,4,14.73,2,0,0,0,1,0
178547.15,1,344446.65,0,0,0,VND,VN,VN,0,LOW,7.14,10.29,1376,219,0,10.29,3,0,0,0,1,0
212243.53,4,397908.97,0,0,0,VND,VN,VN,0,MEDIUM,8.49,6.99,1072,775,4,27.98,1,1,0,0,1,0
288628.56,1,1325153.44,0,0,0,VND,VN,VN,0,MEDIUM,11.55,5.1,185,331,2,10.21,5,1,0,0,0,0
293061.08,1,1533113.75,0,0,0,VND,VN,VN,0,MEDIUM,11.72,9.05,207,730,4,36.21,2,0,0,0,1,0
241766.89,3,1482998.66,1,0,0,VND,VN,VN,0,MEDIUM,9.67,10.52,735,95,2,21.05,1,2,0,0,0,0
493573.09,0,955840.24,0,0,0,VND,VN,VN,0,MEDIUM,19.74,12.19,593,680,4,48.74,0,1,0,0,0,0
167614.13,1,814499.94,0,0,0,VND,VN,VN,0,LOW,6.7,0.89,223,208,4,3.57,1,2,0,0,0,0
3741830.35,6,10586363.32,0,1,1,VND,VN,US,1,HIGH,149.67,121.49,715,243,3,364.47,2,0,0,0,0,1
2624731.41,7,13632651.47,0,1,1,USD,US,VN,1,CRITICAL,2624731.41,692240.6,1181,722,4,2768962.41,2,2,0,0,0,1
